,text,label
8820,have tri 2 unit they fail within 2 month pro,0
8821,provid good protect look classi,1
8822,krussel alway good,1
8823,tracfonewebsit user friendli make easi toactiv etc,1
8824,design veri good4,1
8825,great recept the time,1
8826,would highli recommend product,1
8827,could not use unit sunglass not good texa,0
8828,dit not work of time my nokia 5320,0
8829,bought mainli the charger broke soon purchas,0
8830,like loud buzz overrid your convers thi phone for you,0
8831,fantast buy will get for whatev next phone,1
8832,stay away thi store care,0
8833,blueant supertooth handsfre phone speaker awesom,1
8834,not fit,0
8835,item arriv quickli work great my metro pc samsung schr450 slider phone soni premium sound ear plug,1
8836,is light plenti batteri capac is confort wear somewhat extend period time,1
8837,disappoint,0
8838,blue ant easi use,1
8839,cheap hey work pleasantli supris given low cost thi item,1
8840,camera the phone may use dustpan indoor had rather use a dispos thi,0
8841,a day later a puff smoke came of phone in use,0
8842,is conveni simpl use get job done make car ride much smoother,1
8843,nano state itmi son dissapoint,0
8844,sound qualiti excel well,1
8845,the best headset have use,1
8846,would not reccommend,0
8847,around year carri highest qualiti antiglar screen protector i have found date,1
8848,what want,1
8849,particular model would not work my motorola q smartphon,0
8850,wont work right atleast me,0
8851,addit feel amp look if phone all lightweight cheap plastic,0
8852,now of warranti same problem reoccurebottom line put money somewher els cingular not support it,0
8853,realli want plantron 510 be right one it too mani issu meth good,0
8854,great product,1
8855,crisp clear,1
8856,the first charg kept go dead 12 minut,0
8857,cheap plastic creak like old wooden floor,0
8858,get absolut horribl recept my apart with phone have not thi problem,0
8859,recept been gener good,1
8860,excel sound batteri life inconspicu boot,1
8861,great bluetooth,1
8862,highli recommend case,1
8863,worthwhil,1
8864,is great deal,1
8865,my phone got be a year old is slowli break despit much care my part,0
8866,am sorri made purchas,0
8867,bought hope could make bluetooth headset fit better these thing made imposs wear,0
8868,treo tmobil refus replac again forc to buy anoth phone without kind upgrad discount,0
8869,wa horribl,0
8870,do not think would hold too securli your belt,0
8871,allow possibl doubl book the date time the first,0
8872,work 2 week break,0
8873,is simpl use i like,1
8874,is great tool entertain commun data managementoh sure use activesync 42 optim data synchron result,1
8875,ca not use case the smell disgust,0
8876,not i want,0
8877,own 2 these case would order anoth,1
8878,great phone,1
8879,bought batteri a coupon amazon i m happi my purchas,1
8880,internet access fine the rare instanc it work,0
8881,perfect the ps3,1
8882,five star plu plu,1
8883,good qualiti bargain bought after bought cheapi big lot sound aw peopl the end could not hear,1
8884,50 the drain,0
8885,tri talk real loud shout the telephon get old i still told wa not great,0
8886,good work fine,1
8887,the price wa great deal,1
8888,great price,1
8889,there a wind is complet useless,0
8890,ye is shini front side i love,1
8891,not work,0
8892,first thought wa grtting good deal 744 i plug into phone v3c razr,0
8893,recept thi headset excel,1
8894,2 thumb to seller,1
8895,have verizon lg phone they work well togeth good recept rang exce 20 feet line sight,1
8896,improp descript had return,0
8897,1 work 2 is comfort,1
8898,batteri chargelif quit long,1
8899,jabra eargel fit ear well,1
8900,batteri no life,0
8901,check everywher there no featur it is realli disappoint,0
8902,product exactli describ,1
8903,get signal other verizon phone wo not,1
8904,not the job,0
8905,would recommend,1
8906,plan order them and,1
8907,be said a phone camera veri nice mani cool effect play video decent well,1
8908,have veri satisfi thi cell phone day one,1
8909,keep get better better is third one i had numer palm,1
8910,awkward use unreli,0
8911,ship time also quick,1
8912,not good i hope,0
8913,good case,1
8914,not work,0
8915,realli good product,1
8916,unfortun did not work,0
8917,three broke within two month use,0
8918,dont buy,0
8919,father the v265 the batteri die,0
8920,howev ear pad come easili after one week lost one,0
8921,call drop phone come at screen goe black and the worst all stop ring intermitt,0
8922,horribl horribl protector,0
8923,do not like nokia either,0
8924,reach the bottom row uncomfort the send end key not i expect to be3,0
8925,have bought nokia cell phone few week ago it a nightmar,0
8926,would take long describ bad custom servic experi been amazon,0
8927,onli disappoint thing there no speakerphon,0
8928,terribl car not accept cassett,0
8929,product useless sinc doe not enough charg current charg 2 cellphon wa plan use with,0
8930,is not say it is,0
8931,stay away the q,0
8932,use dirti,0
8933,unreli servic tmobil,0
8934,not good enough the price,0
8935,bought two them neither charg,0
8936,look nice,1
8937,excel tool especi pair your phone is autoansw,1
8938,have read is review but have not ani problem it,1
8939,product cover the import light sensor the ear outlet,0
8940,comfort my hand,1
8941,doe not work,0
8942,poor reliabl,0
8943,work,1
8944,i take pictur batteri drop bar start beep let know die,0
8945,terribl product wast money,0
8946,last time buy you,0
8947,wa wast my money,0
8948,far ha work like charm,1
8949,have had for few week far so good,1
8950,ani case best part can download pictur your laptop use ir even send pictur your laptop the phone,1
8951,would recommend item,1
8952,is my choic headset yearsgreat sound good volum good nois cancel,1
8953,nice case feel good your hand,1
8954,item receiv counterfeit,0
8955,realli good far probabl best bt headset have ever,1
8956,work fine,1
8957,receiv headset good time wa happi it,1
8958,wa pleas see i could replac well travl swivel holster my blackberri flip,1
8959,sister one also she love,1
8960,good qualiti,1
8961,is far worst purchas have made amazon,0
8962,excel dualpurpos headset,1
8963,excel,1
8964,not work listen music the cingular 8125,0
8965,seem complet secur hold to belt keep iphon insid,1
8966,bottowm line anoth worthless cheap gimmick sprint,0
8967,troubl volum,0
8968,onli good thing that fit comfort small ear,1
8969,warn not buy,0
8970,am pair iphon i could not happier with it far,1
8971,it open batteri connect broken the devic turn,0
8972,did not want clip go the top my ear caus discomfort,0
8973,best headset ever,1
8974,not trust websit do not expect help support,0
8975,wa loudglad say the plantron 510 maintain flawless connect my cell with static normal use,1
8976,speaker of low qualiti as make ring tone sound cheap,0
8977,fit comfort came three size earbud tip,1
8978,excel product the price,1
8979,bad recept,0
8980,product veri high qualiti chines crap,0
8981,wa quit comfort the ear,1
8982,great phone,1
8983,not buy product fail,0
8984,everyth thi product wrongfirst,0
8985,pair the two devic so easi bare took coupl minut i start make call the voic dial featur,1
8986,wa utterli confus first caus to lose coupl veri import contact,0
8987,terribl phone holder,0
8988,cutout button place perfectli,1
8989,love abl use one headset both landlin cell,1
8990,problem that ear loop made weak materi break easili,0
8991,not nearli good look the amazon pictur make look,0
8992,despit few flaw case except qualiti well worth addit cost of own offici oem product,1
8993,stupid that,0
8994,can hear i m drive the car usual not even to put on is loudest set,1
8995,seller ship quickli much cheaper the competitor,1
8996,good show samsung,1
8997,i bought 10 these save alot money,1
8998,alway cut and make beep beep beep sound say signal fail,0
8999,could not figur out,0
9000,phone sound ok not great ok my wife phone almost total unintellig could not understand word said it,0
9001,i to take batteri of phone put all back togeth then restart,0
9002,i manag bend leaf spring back place metal ha enough stress it break the next drop,0
9003,leopard print wonder wild,1
9004,work me,1
9005,saggi floppi piec junk,0
9006,much better the hard plastic case,1
9007,also a new problem,0
9008,happi far,1
9009,cool phone,1
9010,work good,1
9011,motorola final got voic qualiti a bluetooth headset right,1
9012,loos connect the phone even it within coupl feet the two,0
9013,great would realli recommend it,1
9014,make easier keep with bluetooth i m not wear,0
9015,i said pretti useless,0
9016,never got,0
9017,pair headphon the worst i ever soundwis,0
9018,the drain of weak snap,0
9019,not charg cingular att 8525 phone,0
9020,get extra minut that can carri the call not get cut,1
9021,howev about year fliptop start get loos wobbl eventu screen went black i could not receiv place call,0
9022,kept catch cabl seat i to pull the phone to turn on off,0
9023,headset fulfil requir i happi my purchas,1
9024,logitech bluetooth headset a 10,1
9025,like fact it rest lightli your ear rather insid,1
9026,lot websit been rate a good phone so i,1
9027,have tri cabl my comput my ipod it work fine,1
9028,mic joke the volum is quit low,0
9029,m return,0
9030,doe not maintain connect the comput it on lap,0
9031,is easi turn when the car and the volum control are quit access,1
9032,have mine about year thi christma bought for rest the famili,1
9033,otherwis easi instal use clear sound,1
9034,nice leather,1
9035,had purchas differ case,0
9036,is joy use,1
9037,much disappoint thi compani,0
9038,satisif that,1
9039,did not charg me,0
9040,is phone get 2005 just bought s710a all can say wow,1
9041,button too small,0
9042,read the spec alon make say wow,1
9043,love it great armband,1
9044,realli like product the motorola it allot clearer the ear piec the mic,1
9045,howev keypad so tinni i sometim reach wrong button,0
9046,exchang soni ericson z500a thi i m pretti happi that decis,1
9047,wa impress the price the case,1
9048,also make easier hold to,1
9049,use product a motor control center there a lot high voltag hum the equip it work great,1
9050,is pretti easi,1
9051,can not make call certain place,0
